cycle,capacity,avg_voltage,min_voltage,avg_current,avg_temp,duration,SOH,RUL,cell,source_folder,source_file,source_path
103,0.0570343910426537,4.05715902963358,2.4576176811598773,-0.2653824190363978,7.628394260109583,1055.25,0.0332798276984947,0,3. BatteryAgingARC_25-44_B0043,3. BatteryAgingARC_25-44,B0043.mat,../data/nasa/3. BatteryAgingARC_25-44/B0043.mat
3,1.686525555152074,3.439679725636751,2.6909422904080547,-1.809834345606809,32.08333169533252,3360.922,1.0,100,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
5,1.6624606531639186,3.452824239327816,2.685251535316881,-1.8219328456366493,31.44294016626267,3289.406,0.98573107776835,98,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
7,1.6534010755700512,3.4521568195939896,2.6435613323767395,-1.8359320421754788,31.14990089807352,3244.797,0.9803593372891192,96,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
9,1.6452145903490936,3.4552256770525456,2.6433677125804977,-1.8454888344252125,31.12954746264574,3211.438,0.9755052838204664,94,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
11,1.635664062367341,3.463672030116032,2.684789036307898,-1.854699294407156,31.51399426167105,3175.594,0.9698424416817408,92,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
17,1.6267769765146465,3.4680330762776053,2.6725301429926103,-1.8756028913091127,31.634787338016164,3121.672,0.9645729775899896,86,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
19,1.6159715504743064,3.4679406316174908,2.69384241497005,-1.8740941775158024,31.273656122735403,3102.937,0.9581660624932508,84,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
21,1.6076028386649623,3.465103331199183,2.6763379244951917,-1.87297275010726,31.0513882525287,3089.437,0.9532039605056593,82,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
23,1.6003360401431612,3.463878052026492,2.667857305000976,-1.871931466677304,30.82531560391141,3077.75,0.9488952214535872,80,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
27,1.5978700914991917,3.4618790737027214,2.651692148341609,-1.8711336666924587,30.772306222074597,3074.875,0.947433074238304,76,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
29,1.5900310265163515,3.4619567664351507,2.638384304971687,-1.869887873532527,30.77793162980491,3061.891,0.9427850183823504,74,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
31,1.5816311155652092,3.4608461967292694,2.633572972853497,-1.862461079658612,30.734077377574607,3058.469,0.9378044173321723,72,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
33,1.5714556311034702,3.462773986667914,2.670554577314724,-1.8611231730261664,30.711931701692414,3040.75,0.9317710166341192,70,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
35,1.563220798569978,3.46142516586872,2.662418584963947,-1.8534672146493336,30.69222352635548,3037.641,0.92688829635257,68,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
39,1.5606775388245586,3.459888006806987,2.656737093913297,-1.84644850552798,30.656716513936477,3044.828,0.9253803086807258,64,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
41,1.5523886011314287,3.459225464203645,2.645608837998441,-1.8450475324556967,30.677651249958306,3030.25,0.9204655075573106,62,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
43,1.5444592876561969,3.459378780567444,2.657434360611611,-1.8438251021984409,30.67040122297292,3017.578,0.9157639402131282,60,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
45,1.536558134180655,3.4594746923592585,2.6700448196473143,-1.8359182150531628,30.695903900430444,3015.0,0.9110790699178606,58,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
47,1.5307255867941072,3.457758884701852,2.6538669632174807,-1.837930189329905,30.693601629277207,2999.454,0.90762074853712,56,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
51,1.545242808242328,3.4604365465272604,2.679338771098678,-1.8224062753285977,31.3317805416781,3054.859,0.9162285169779082,52,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
55,1.5397144491816253,3.46737063205958,2.6880235920055937,-1.8277755287188369,32.003093392777586,3034.875,0.9129505594967336,48,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
57,1.5305357077773765,3.468244375578301,2.687370056924405,-1.819929471677548,32.229129548420126,3030.0,0.9075081626257172,46,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
59,1.5199735224097084,3.4662944691430644,2.6893554366992016,-1.8182280699458224,32.11597218782517,3011.781,0.9012454734328958,44,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
61,1.5136629526844203,3.4597034229251418,2.633690741780774,-1.82344115362652,31.969087731359647,2990.25,0.8975037158852499,42,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
63,1.501287000699295,3.4622130413589143,2.689158212130464,-1.814801427898659,31.87470050843518,2980.234,0.8901655810154174,40,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
67,1.5023814734911674,3.4628505734955555,2.682936321683332,-1.8075840969590575,32.24329057966032,2994.844,0.8908145322207689,36,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
69,1.4980955154277502,3.462862471197368,2.6587209985414955,-1.8065211847034743,32.62193857776337,2987.672,0.8882732377527875,34,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
71,1.4906542391377111,3.4614145860859864,2.660938360343116,-1.8052430334885248,32.534721843990155,2975.1100000000006,0.8838610447283136,32,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
73,1.484397163943621,3.4567536825256298,2.6382065057381183,-1.8105860657133828,32.315090431633784,2953.219,0.8801510059595707,30,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
75,1.4725321936230114,3.457596686753219,2.6803751950872314,-1.7950692987909964,32.11227103017126,2955.484,0.8731158499938847,28,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
79,1.4663149382113208,3.456382425532515,2.695456060678521,-1.786985657468036,31.7443365044674,2957.016,0.8694294217671094,24,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
81,1.4671298468877776,3.4558985436662764,2.658317830680757,-1.7928445896165708,32.11351047936838,2948.219,0.8699126096286673,22,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
83,1.4593858997633138,3.4536993651226653,2.650498351064384,-1.7913668174036652,32.04801967333395,2935.5,0.8653209524783756,20,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
85,1.4467901368505207,3.4526946539372747,2.688935729076874,-1.7891101484216256,31.7080219105398,2913.797000000006,0.857852484020062,18,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
87,1.4390669859638228,3.44942355838508,2.687761244178016,-1.78765949762317,31.467203186429355,2900.703,0.8532731576866395,16,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
91,1.4389892550462602,3.4464363236508917,2.668468130193828,-1.7797845626759965,31.560453436032944,2914.031,0.8532270683064193,12,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
93,1.4386198779578576,3.447035324752623,2.642056455668292,-1.786101275708508,31.887709097598357,2901.968,0.8530080517090874,10,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
95,1.4313412096653504,3.451080883804227,2.6780728769094244,-1.7774334664210216,32.164811812502585,2901.734,0.8486922746547333,8,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
97,1.422973037663468,3.450413161794029,2.6917750634373303,-1.7758066384425826,32.13295425226488,2887.407,0.8437304927378694,6,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
99,1.4150153099745095,3.44468943990224,2.68001440979752,-1.78107743904082,31.75133688827036,2861.937,0.8390120776123774,4,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
103,0.0572172710622218,4.054818943483505,2.5311035775191533,-0.2188327492326632,7.057089335323658,1055.25,0.0339261215979988,0,3. BatteryAgingARC_25-44_B0044,3. BatteryAgingARC_25-44,B0044.mat,../data/nasa/3. BatteryAgingARC_25-44/B0044.mat
1,1.0819793880779518,3.3507147228969534,1.990881848788414,-0.6795680439600006,9.485217152757082,6436.141,1.0,8,4. BatteryAgingARC_45_46_47_48_B0045,4. BatteryAgingARC_45_46_47_48,B0045.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0045.mat
5,0.927952404748273,3.343710562419324,1.987597263698,-0.6847946624076122,9.412485833762908,5650.265,0.8576433294137931,4,4. BatteryAgingARC_45_46_47_48_B0045,4. BatteryAgingARC_45_46_47_48,B0045.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0045.mat
7,0.885193608411576,3.357113032625278,1.9885380767186824,-0.6646163130202214,9.14441346005273,5590.907,0.8181242805226173,2,4. BatteryAgingARC_45_46_47_48_B0045,4. BatteryAgingARC_45_46_47_48,B0045.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0045.mat
9,0.8581010699478283,3.358646172572514,1.969241613952096,-0.6509315601298676,9.07418033049993,5543.61,0.7930844888571998,0,4. BatteryAgingARC_45_46_47_48_B0045,4. BatteryAgingARC_45_46_47_48,B0045.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0045.mat
1,1.7282392323598248,3.4409645322869102,2.1792997733612083,-1.0031661082518326,9.035891964302168,6436.141,1.0,44,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
5,1.5161488467923143,3.4252545586780085,2.1744736968146285,-1.0024459582241103,8.872109574065124,5650.265,0.8772794983493625,40,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
7,1.503121190703977,3.425904453303529,2.195666899317151,-1.002357223286256,8.6284456728549,5590.907,0.869741389131376,38,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
9,1.48586566102824,3.423608435843718,2.1796283675041006,-1.0022919216677797,8.63136091760955,5543.61,0.8597569324932892,36,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
11,1.4694562316392716,3.4211455348547464,2.1952581561866973,-1.0022939530561292,8.67696820980418,5499.046,0.8502620494460146,34,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
13,1.458955459264481,3.418211640329191,2.1940346005371705,-1.002437745381024,8.714755394110101,5461.219,0.8441860547699461,32,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
17,1.4556853555098297,3.3913871477101263,2.1978529182010296,-1.0021665244093547,8.941517894800649,5451.281,0.8422938955749566,28,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
21,1.456232262380321,3.405195390316552,2.190965071547283,-1.002235007588667,8.956808204433374,5468.062,0.8426103487952349,24,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
23,1.4440592236675138,3.408987597578302,2.1866396618663058,-1.0021923537852624,8.857079944726477,5411.297,0.8355667413565903,22,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
25,1.428294264765868,3.405344636824463,2.183328288428697,-1.002036442615774,8.951187295260016,5369.703,0.8264447641404387,20,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
27,1.4199848948034668,3.4032461605763142,2.169516718963703,-1.001944925430993,8.966158040889411,5327.406,0.821636766609301,18,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
29,1.4043226018516568,3.396770951444608,2.1506636217123933,-1.0019368953910397,8.972930848723113,5299.266,0.812574194334267,16,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
33,1.4234351301615986,3.372196461428764,2.1813781395662764,-1.0020744940471753,9.032800036514974,5367.172,0.8236331542005146,12,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
37,1.4339948857967295,3.396209682940304,2.197114951660172,-1.0019365649129637,8.8666091485246,5406.812,0.8297432779828061,8,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
39,1.4185177047756572,3.3989726713804767,2.157995006136477,-1.0017349404979956,8.91721938287038,5353.094,0.820787815838865,6,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
41,1.4056313337829422,3.39769311615204,2.198419108542039,-1.001588196535767,8.923958703020183,5280.031,0.8133314575110198,4,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
43,1.3890214025155618,3.3923860221630204,2.151164339585934,-1.0016469274447983,8.991317663963024,5248.593,0.8037205593457811,2,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
45,1.3723339082737365,3.387564802409393,2.152208745567858,-1.0017210974492488,9.016720196858454,5203.375,0.7940647814133248,0,4. BatteryAgingARC_45_46_47_48_B0046,4. BatteryAgingARC_45_46_47_48,B0046.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0046.mat
1,1.6743047446975208,3.4752664759657903,2.470611866932728,-0.9527668403077524,8.272422519178683,6436.141,1.0,44,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
5,1.5243662105099025,3.4765588189090355,2.477661652422805,-0.9838885014038208,8.210715424489035,5650.265,0.9104472858585212,40,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
7,1.5080762969973425,3.4707669643372343,2.4707098734854784,-0.9838892612061608,7.954455063989402,5590.907,0.9007179259172385,38,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
9,1.4835577960067696,3.4675514337042928,2.465457800547402,-0.9789465319710104,7.985864710265716,5543.61,0.8860739364832826,36,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
11,1.4671391666146525,3.4628386272032645,2.465765118194009,-0.9762620303137102,8.009426990342208,5499.046,0.8762676993307483,34,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
13,1.448858156982267,3.4591836330966035,2.4700482803033514,-0.971168129982195,8.033626730077737,5461.219,0.8653491316743638,32,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
17,1.4458534180949325,3.440865649757287,2.484128874181115,-0.970933467028425,8.150799939416203,5451.281,0.8635545128053375,28,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
21,1.431118266178283,3.44810227661685,2.483034750266961,-0.9610547420763002,8.230899786348077,5468.062,0.8547537541839961,24,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
23,1.419274551657853,3.4496654644975946,2.49830336362436,-0.9582923588349712,8.146945225413083,5411.297,0.8476799436617848,22,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
25,1.3999974221808271,3.4449123724079618,2.49851157426792,-0.9553719838321842,8.251894856354932,5369.703,0.8361664306420813,20,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
27,1.3885156686114437,3.441830864370845,2.4919375577484737,-0.9527836491780216,8.23497518866995,5327.406,0.8293088059439815,18,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
29,1.3652234669528964,3.434468178084287,2.4683068422721184,-0.949814677088373,8.269239827690175,5299.266,0.8153972395267488,16,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
33,1.4060442272970963,3.430115214310407,2.479195639185483,-0.962374774611937,8.236583239584068,5367.172,0.8397779626140351,12,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
37,1.405754161352578,3.442078085056046,2.4933737831605582,-0.9528782892582864,8.16126508624072,5406.812,0.8396047170054106,8,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
39,1.3867662881727878,3.442467881226828,2.491571322470993,-0.949763883381583,8.25301239256121,5353.094,0.8282639660220997,6,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
41,1.3705053061420225,3.433855142547628,2.471859124111365,-0.9517106306260904,8.291638340695691,5280.031,0.8185518857796805,4,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
43,1.34974311148236,3.432751730603936,2.488914813470205,-0.9434304652541514,8.318107121376224,5248.593,0.8061513985174809,2,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
45,1.3251533367939785,3.4273855541261478,2.472852533936716,-0.9400482502771172,8.303021352537922,5203.375,0.7914648399526455,0,4. BatteryAgingARC_45_46_47_48_B0047,4. BatteryAgingARC_45_46_47_48,B0047.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0047.mat
1,1.6579955793677608,3.4658606296374312,2.6876065414465464,-0.9275960004271296,7.911490942125448,6436.141,1.0,54,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
5,1.5076933476098775,3.4593246298099665,2.6835427959445024,-0.9596376462561298,7.958927971485882,5650.265,0.9093470250293444,50,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
7,1.4989223343608031,3.4552294701778714,2.6769979855651798,-0.9640819411783536,7.708927821830712,5590.907,0.9040568943690328,48,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
9,1.4782919502497789,3.4575807060974952,2.6934384147921957,-0.9590403279797146,7.711890755969547,5543.61,0.8916139274710806,46,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
11,1.461856891390611,3.457640385589739,2.6967591738883163,-0.9561581387967848,7.733691649876036,5499.046,0.8817013203063286,44,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
13,1.4509592706473475,3.454056999646405,2.6855475478766424,-0.95562492940014,7.713793706750157,5461.219,0.8751285520318686,42,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
17,1.451746997147108,3.436367401137892,2.691750203742161,-0.9577937939731284,7.8513931260036465,5451.281,0.8756036597520356,38,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
21,1.444392866287476,3.4466304878843594,2.689384375743919,-0.9502347980955428,7.905320525605018,5468.062,0.871168104584611,34,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
23,1.432738323965376,3.4469353939775917,2.6855540838129546,-0.95236200437101,7.847675607740912,5411.297,0.8641388082058207,32,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
25,1.417241201438662,3.4438356242957933,2.689152622424136,-0.9494102232020356,7.926506175979814,5369.703,0.8547919060068272,30,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
27,1.4057559944573452,3.4417182002819104,2.678956108681276,-0.949209508836394,7.937097401174621,5327.406,0.8478647421927377,28,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
29,1.3902706269897065,3.439456123966976,2.688287422782237,-0.9438502376761828,7.966127448510559,5299.266,0.838524929915588,26,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
33,1.4196659307880326,3.430038755039813,2.680621623320638,-0.9514090951270098,7.886742523689043,5367.172,0.8562543522156978,22,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
37,1.4190563985232272,3.442487347026378,2.693587841641054,-0.944155823754122,7.810373532807223,5406.812,0.8558867201952084,18,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
39,1.404272356704056,3.4434500367152183,2.6905447145318244,-0.943749133811343,7.869709498966687,5353.094,0.8469699040087572,16,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
41,1.3916140490958342,3.4369770767738053,2.6889512479861937,-0.948030574788209,7.873285917762758,5280.031,0.8393351987262203,14,4. BatteryAgingARC_45_46_47_48_B0048,4. BatteryAgingARC_45_46_47_48,B0048.mat,../data/nasa/4. BatteryAgingARC_45_46_47_48/B0048.mat
